geo_code,bus_stops_per_km2
E01000955,0.0
E01000956,30.861158307302514
E01000957,10.00004746135543
E01000958,14.690179710606035
E01000959,66.28575602144451
E01000960,44.77961334133199
E01000961,0.0
E01000962,0.0
E01000963,39.860125643436724
E01000964,16.58985762195943
E01000965,15.41665918750354
E01000966,0.0
E01000967,0.0
E01000968,0.0
E01000969,32.988394048249376
E01000970,13.216501890899789
E01000971,0.0
E01000972,42.184351814366586
E01000973,18.41660670597268
E01000974,6.905477566208246
E01000975,40.97321291146453
E01000976,45.957749175307626
E01000977,26.3398983913811
E01000978,7.561390703741294
E01000979,17.311253532921043
E01000980,23.719063282246694
E01000981,15.931125511776514
E01000982,9.357574145910407
E01000983,6.099372584063538
E01000984,20.651313120594367
E01000985,13.44059555691184
E01000986,3.4052804658631213
E01000987,0.0
E01000989,9.531425716086385
E01000990,11.537016645586204
E01000991,4.48985763743327
E01000992,16.549901970092396
E01000993,12.729298671265006
E01000994,15.762769482339893
E01000995,5.756827682863599
E01000996,0.0
E01000997,22.375411616152686
E01000998,21.68447337758875
E01000999,0.0
E01001000,27.226338667619785
E01001001,0.0
E01001002,0.0
E01001003,20.321764112736155
E01001004,13.632977983828745
E01001005,16.603522769958083
E01001006,19.948453151399004
E01001007,17.537033820351073
E01001008,28.321468372888894
E01001009,0.0
E01001010,12.570675368753818
E01001011,26.708912094967673
E01001012,0.0
E01001013,27.15740347430243
E01001015,27.87810596391861
E01001016,8.995602803116299
E01001017,0.0
E01001018,16.033373213613753
E01001019,22.781977955566436
E01001020,20.450126904923444
E01001021,4.670724000855277
E01001022,14.735749439723783
E01001023,37.3953492339935
E01001024,28.52728378222975
E01001025,45.969428894210346
E01001026,41.07439600097179
E01001027,6.944343586803887
E01001028,13.639284463548497
E01001029,17.60778216297409
E01001030,9.969143714939005
E01001031,10.491354539660046
E01001032,6.780767247200017
E01001033,12.166501148544288
E01001034,17.651618986860075
E01001035,18.938278366712627
E01001036,8.620134174096162
E01001037,34.08874317718045
E01001038,11.183138572199159
E01001039,10.758664925702364
E01001040,11.265586132003351
E01001041,17.234215755345502
E01001042,21.96563866873063
E01001044,10.417727663906279
E01001046,0.0
E01001047,9.583995193636543
E01001049,3.7066064476607496
E01001050,28.436173003400324
E01001051,13.506024201135627
E01001052,24.31826815442853
E01001053,31.97800476251803
E01001054,28.625959771301012
E01001055,19.403252865501685
E01001056,0.0
E01001057,18.798231204933924
E01001058,34.684130059156374
E01001059,22.736245161588283
E01001060,5.104234262485178
E01001061,28.90433956461657
E01001062,7.355790417420425
E01001063,16.057196578496477
E01001064,4.335558275729152
E01001065,7.313467361811079
E01001066,24.622889454969613
E01001067,2.8057749269834567
E01001068,11.791829584357695
E01001069,10.065881050938
E01001070,7.548106145045117
E01001071,12.530322592678829
E01001072,0.0
E01001073,16.340925247357323
E01001074,26.722681160060844
E01001075,16.485247014054817
E01001076,15.383605158789088
E01001077,32.88684421634549
E01001078,24.841414948793943
E01001079,29.790545556912978
E01001080,38.09475063456848
E01001081,16.83504005929385
E01001082,8.255102126796205
E01001083,19.009946330227823
E01001084,6.035404994036285
E01001085,12.237916593983366
E01001086,0.0
E01001087,25.299006422897687
E01001088,0.0
E01001089,44.09947843535515
E01001090,7.336896106294942
E01001091,6.017561361460132
E01001092,8.707914474149723
E01001093,18.89617023095837
E01001094,8.646349421753825
E01001095,10.280226444564063
E01001096,5.412160631630538
E01001097,40.34680159503684
E01001098,0.0
E01001099,22.73092720254312
E01001100,0.0
E01001101,6.104417364181047
E01001102,18.945022386707727
E01001103,4.939999882102159
E01001104,4.7805956829955605
E01001105,4.176902709612517
E01001106,9.442664688879056
E01001107,5.261055145594115
E01001108,10.22904753525374
E01001109,4.116503926038581
E01001110,36.049093474593754
E01001111,18.255664397052914
E01001112,16.892235016009234
E01001113,8.946930729946176
E01001114,15.52741782504851
E01001115,9.648199864026845
E01001116,35.57833408847198
E01001118,23.313718653587628
E01001119,10.52102062860345
E01001120,3.810094566131573
E01001121,4.929670487325488
E01001122,5.740927347857698
E01001123,5.382652513894719
E01001124,9.34614720956298
E01001125,36.79052641588967
E01001126,13.584691472189721
E01001127,14.226368277611599
E01001128,0.0
E01001129,14.548161906493915
E01001130,22.629560344618184
E01001131,0.0
E01001132,14.152001058128997
E01001133,15.060550155192814
E01001134,20.651704443406846
E01001135,26.635723831670706
E01001136,21.475136080868616
E01001137,33.61717763344465
E01001138,17.115056374487942
E01001139,28.71312688879587
E01001140,17.759327288588953
E01001141,6.377577404544772
E01001142,26.017581593086128
E01001143,14.98718682009158
E01001144,9.306633122527362
E01001145,13.323952964353971
E01001146,0.0
E01001147,36.61323341477092
E01001148,13.740012794520732
E01001149,7.340266351864393
E01001150,8.078658946770808
E01001151,9.101401051092544
E01001152,20.42995240898888
E01001153,0.0
E01001154,16.677445112072114
E01001155,49.824026974218434
E01001156,31.691918808089667
E01001157,11.446414207839636
E01001158,16.339300045822494
E01001159,11.776964448475724
